Freq.	V(n001)
1.20226443461741e+01	9.94351500090671e-01,-7.51250440477400e-02
1.23026877081238e+01	9.94085634819551e-01,-7.68543797034363e-02
1.25892541179416e+01	9.93807392019046e-01,-7.86225389864643e-02
1.28824955169313e+01	9.93516202908952e-01,-8.04303234149869e-02
1.31825673855640e+01	9.93211473286902e-01,-8.22785460007433e-02
1.34896288259165e+01	9.92892582460731e-01,-8.41680310246671e-02
1.38038426460288e+01	9.92558882142672e-01,-8.60996137746112e-02
1.41253754462275e+01	9.92209695304700e-01,-8.80741402422388e-02
1.44543977074592e+01	9.91844314994387e-01,-9.00924667760025e-02
1.47910838816820e+01	9.91462003110726e-01,-9.21554596869018e-02
1.51356124843620e+01	9.91061989139473e-01,-9.42639948035400e-02
1.54881661891248e+01	9.90643468847628e-01,-9.64189569727987e-02
1.58489319246111e+01	9.90205602936843e-01,-9.86212395022186e-02
1.62181009735892e+01	9.89747515655619e-01,-1.00871743539971e-01
1.65958690743755e+01	9.89268293370370e-01,-1.03171377388071e-01
1.69824365246174e+01	9.88766983095543e-01,-1.05521055744231e-01
1.73780082874937e+01	9.88242590983221e-01,-1.07921698867556e-01
1.77827941003892e+01	9.87694080772815e-01,-1.10374231662971e-01
1.81970085860998e+01	9.87120372201727e-01,-1.12879582679069e-01
1.86208713666286e+01	9.86520339378094e-01,-1.15438683013779e-01
1.90546071796324e+01	9.85892809117051e-01,-1.18052465121991e-01
1.94984459975804e+01	9.85236559242261e-01,-1.20721861519031e-01
1.99526231496887e+01	9.84550316854821e-01,-1.23447803373569e-01
2.04173794466952e+01	9.83832756572067e-01,-1.26231218983327e-01
2.08929613085403e+01	9.83082498739208e-01,-1.29073032126646e-01
2.13796208950222e+01	9.82298107617214e-01,-1.31974160282729e-01
2.18776162394954e+01	9.81478089550914e-01,-1.34935512713136e-01
2.23872113856833e+01	9.80620891121798e-01,-1.37957988396838e-01
2.29086765276776e+01	9.79724897290662e-01,-1.41042473810928e-01
2.34422881531991e+01	9.78788429535889e-01,-1.44189840548887e-01
2.39883291901948e+01	9.77809743993873e-01,-1.47400942768074e-01
2.45470891568502e+01	9.76787029608919e-01,-1.50676614458012e-01
2.51188643150957e+01	9.75718406300722e-01,-1.54017666520850e-01
2.57039578276885e+01	9.74601923158503e-01,-1.57424883655342e-01
2.63026799189537e+01	9.73435556671795e-01,-1.60899021035606e-01
2.69153480392690e+01	9.72217209008929e-01,-1.64440800775985e-01
2.75422870333815e+01	9.70944706355378e-01,-1.68050908173318e-01
2.81838293126444e+01	9.69615797325245e-01,-1.71729987718197e-01
2.88403150312659e+01	9.68228151460500e-01,-1.75478638866863e-01
2.95120922666637e+01	9.66779357833749e-01,-1.79297411565838e-01
3.01995172040200e+01	9.65266923771842e-01,-1.83186801521723e-01
3.09029543251358e+01	9.63688273718917e-01,-1.87147245209138e-01
3.16227766016837e+01	9.62040748259093e-01,-1.91179114610468e-01
3.23593656929627e+01	9.60321603320498e-01,-1.95282711681809e-01
3.31131121482590e+01	9.58528009583955e-01,-1.99458262540544e-01
3.38844156139201e+01	9.56657052121295e-01,-2.03705911371018e-01
3.46736850452530e+01	9.54705730289943e-01,-2.08025714046135e-01
3.54813389233574e+01	9.52670957912094e-01,-2.12417631464207e-01
3.63078054770100e+01	9.50549563768565e-01,-2.16881522602074e-01
3.71535229097171e+01	9.48338292439025e-01,-2.21417137287531e-01
3.80189396320559e+01	9.46033805522027e-01,-2.26024108696240e-01
3.89045144994279e+01	9.43632683269867e-01,-2.30701945580870e-01
3.98107170553495e+01	9.41131426674809e-01,-2.35450024242865e-01
4.07380277804111e+01	9.38526460044668e-01,-2.40267580260393e-01
4.16869383470333e+01	9.35814134107019e-01,-2.45153699989311e-01
4.26579518801591e+01	9.32990729682404e-01,-2.50107311857725e-01
4.36515832240164e+01	9.30052461967816e-01,-2.55127177478690e-01
4.46683592150961e+01	9.26995485472369e-01,-2.60211882609938e-01
4.57088189614873e+01	9.23815899647363e-01,-2.65359827994207e-01
4.67735141287196e+01	9.20509755252948e-01,-2.70569220118694e-01
4.78630092322636e+01	9.17073061503101e-01,-2.75838061937527e-01
4.89778819368444e+01	9.13501794029708e-01,-2.81164143606653e-01
5.01187233627270e+01	9.09791903705082e-01,-2.86545033286509e-01
5.12861383991362e+01	9.05939326360140e-01,-2.91978068073885e-01
5.24807460249770e+01	9.01939993432754e-01,-2.97460345130765e-01
5.37031796370250e+01	8.97789843577308e-01,-3.02988713084277e-01
5.49540873857622e+01	8.93484835262199e-01,-3.08559763778573e-01
5.62341325190346e+01	8.89020960376918e-01,-3.14169824465839e-01
5.75439937337154e+01	8.84394258864301e-01,-3.19814950530208e-01
5.88843655355586e+01	8.79600834386506e-01,-3.25490918844558e-01
6.02559586074355e+01	8.74636871025250e-01,-3.31193221866180e-01
6.16595001861479e+01	8.69498651007788e-01,-3.36917062582825e-01
6.30957344480190e+01	8.64182573439960e-01,-3.42657350425610e-01
6.45654229034652e+01	8.58685174016403e-01,-3.48408698269555e-01
6.60693448007593e+01	8.53003145665810e-01,-3.54165420645832e-01
6.76082975391978e+01	8.47133360075776e-01,-3.59921533292131e-01
6.91830970918933e+01	8.41072890027539e-01,-3.65670754168639e-01
7.07945784384134e+01	8.34819032455805e-01,-3.71406506066706e-01
7.24435960074986e+01	8.28369332132939e-01,-3.77121920935316e-01
7.41310241300914e+01	8.21721605860294e-01,-3.82809846046730e-01
7.58577575029180e+01	8.14873967032563e-01,-3.88462852116812e-01
7.76247116628688e+01	8.07824850423829e-01,-3.94073243487762e-01
7.94328234724277e+01	8.00573037026883e-01,-3.99633070470794e-01
8.12830516164095e+01	7.93117678760617e-01,-4.05134143933654e-01
8.31763771102667e+01	7.85458322844116e-01,-4.10568052202874e-01
8.51138038202372e+01	7.77594935620828e-01,-4.15926180333182e-01
8.70963589956076e+01	7.69527925602439e-01,-4.21199731776236e-01
8.91250938133741e+01	7.61258165489945e-01,-4.26379752458392e-01
9.12010839355905e+01	7.52787012919433e-01,-4.31457157252298e-01
9.33254300796986e+01	7.44116329672712e-01,-4.36422758799986e-01
9.54992586021431e+01	7.35248499088414e-01,-4.41267298616153e-01
9.77237220955805e+01	7.26186441408146e-01,-4.45981480369553e-01
9.99999999999995e+01	7.16933626794635e-01,-4.50556005208756e-01
1.02329299228075e+02	7.07494085765560e-01,-4.54981608965555e-01
1.04712854805089e+02	6.97872416797290e-01,-4.59249101036669e-01
1.07151930523760e+02	6.88073790868087e-01,-4.63349404711519e-01
1.09647819614318e+02	6.78103952730048e-01,-4.67273598682178e-01
1.12201845430196e+02	6.67969218723113e-01,-4.71012959441682e-01
1.14815362149688e+02	6.57676470973469e-01,-4.74559004248683e-01
1.17489755493952e+02	6.47233147851315e-01,-4.77903534311883e-01
1.20226443461741e+02	6.36647230600034e-01,-4.81038677826243e-01
1.23026877081237e+02	6.25927226089104e-01,-4.83956932476072e-01
1.25892541179416e+02	6.15082145686410e-01,-4.86651207008078e-01
1.28824955169313e+02	6.04121480291378e-01,-4.89114861470683e-01
1.31825673855640e+02	5.93055171617417e-01,-4.91341745715258e-01
1.34896288259165e+02	5.81893579860384e-01,-4.93326235760043e-01
1.38038426460288e+02	5.70647447937409e-01,-4.95063267629408e-01
1.41253754462275e+02	5.59327862527405e-01,-4.96548368298998e-01
1.44543977074592e+02	5.47946212189341e-01,-4.97777683401768e-01
1.47910838816820e+02	5.36514142876228e-01,-4.98748001380291e-01
1.51356124843620e+02	5.25043511200849e-01,-4.99456773806773e-01
1.54881661891247e+02	5.13546335842593e-01,-4.99902131633423e-01
1.58489319246110e+02	5.02034747512797e-01,-5.00082897181317e-01
1.62181009735892e+02	4.90520937917843e-01,-4.99998591725165e-01
1.65958690743755e+02	4.79017108174580e-01,-4.99649438583283e-01
1.69824365246173e+02	4.67535417141163e-01,-4.99036361675678e-01
1.73780082874936e+02	4.56087930127608e-01,-4.98160979567560e-01
1.77827941003891e+02	4.44686568444518e-01,-4.97025595069643e-01
1.81970085860997e+02	4.33343060235661e-01,-4.95633180519184e-01
1.86208713666286e+02	4.22068893020464e-01,-4.93987358916020e-01
1.90546071796323e+02	4.10875268346581e-01,-4.92092381134965e-01
1.94984459975803e+02	3.99773058921400e-01,-4.89953099478591e-01
1.99526231496887e+02	3.88772768554687e-01,-4.87574937872577e-01
2.04173794466952e+02	3.77884495204139e-01,-4.84963859038236e-01
2.08929613085403e+02	3.67117897371692e-01,-4.82126329003454e-01
2.13796208950222e+02	3.56482164052217e-01,-4.79069279333686e-01
2.18776162394954e+02	3.45985988388740e-01,-4.75800067478568e-01
2.23872113856832e+02	3.35637545140146e-01,-4.72326435637425e-01
2.29086765276776e+02	3.25444472019767e-01,-4.68656468548288e-01
2.34422881531991e+02	3.15413854917006e-01,-4.64798550600411e-01
2.39883291901947e+02	3.05552216969726e-01,-4.60761322660223e-01
2.45470891568501e+02	2.95865511413741e-01,-4.56553638985324e-01
2.51188643150956e+02	2.86359118097461e-01,-4.52184524581441e-01
2.57039578276885e+02	2.77037843515426e-01,-4.47663133333565e-01
2.63026799189536e+02	2.67905924184041e-01,-4.42998707215729e-01
2.69153480392690e+02	2.58967033157141e-01,-4.38200536854410e-01
2.75422870333815e+02	2.50224289457432e-01,-4.33277923689439e-01
2.81838293126443e+02	2.41680270183228e-01,-4.28240143943827e-01
2.88403150312659e+02	2.33337025037474e-01,-4.23096414581048e-01
2.95120922666637e+02	2.25196093017908e-01,-4.17855861395531e-01
3.01995172040200e+02	2.17258521003468e-01,-4.12527489349796e-01
3.09029543251357e+02	2.09524883971671e-01,-4.07120155240597e-01
3.16227766016836e+02	2.01995306585205e-01,-4.01642542746701e-01
3.23593656929626e+02	1.94669485892164e-01,-3.96103139883193e-01
3.31131121482589e+02	1.87546714893567e-01,-3.90510218861379e-01
3.38844156139200e+02	1.80625906743115e-01,-3.84871818330000e-01
3.46736850452529e+02	1.73905619357396e-01,-3.79195727952415e-01
3.54813389233573e+02	1.67384080229522e-01,-3.73489475255958e-01
3.63078054770099e+02	1.61059211254920e-01,-3.67760314673740e-01
3.71535229097170e+02	1.54928653394812e-01,-3.62015218685610e-01
3.80189396320558e+02	1.48989791019737e-01,-3.56260870954078e-01
3.89045144994278e+02	1.43239775792790e-01,-3.50503661342218e-01
3.98107170553494e+02	1.37675549969202e-01,-3.44749682694084e-01
4.07380277804110e+02	1.32293869005637e-01,-3.39004729253682e-01
4.16869383470332e+02	1.27091323388660e-01,-3.33274296595922e-01
4.26579518801589e+02	1.22064359607313e-01,-3.27563582942035e-01
4.36515832240163e+02	1.17209300209170e-01,-3.21877491732535e-01
4.46683592150960e+02	1.12522362893188e-01,-3.16220635332597e-01
4.57088189614872e+02	1.07999678604901e-01,-3.10597339747837e-01
4.67735141287195e+02	1.03637308611551e-01,-3.05011650232297e-01
4.78630092322635e+02	9.94312605448677e-02,-2.99467337675300e-01
4.89778819368442e+02	9.53775034090214e-02,-2.93967905659057e-01
5.01187233627268e+02	9.14719815593078e-02,-2.88516598084907e-01
5.12861383991361e+02	8.77106276649776e-02,-2.83116407272028e-01
5.24807460249769e+02	8.40893746755134e-02,-2.77770082439085e-01
5.37031796370249e+02	8.06041668154249e-02,-2.72480138485654e-01
5.49540873857620e+02	7.72509696371925e-02,-2.67248864996833e-01
5.62341325190345e+02	7.40257791655812e-02,-2.62078335400991e-01
5.75439937337152e+02	7.09246301697338e-02,-2.56970416216925e-01
5.88843655355584e+02	6.79436036015959e-02,-2.51926776332905e-01
6.02559586074353e+02	6.50788332410975e-02,-2.46948896266037e-01
6.16595001861477e+02	6.23265115894706e-02,-2.42038077356105e-01
6.30957344480188e+02	5.96828950527071e-02,-2.37195450853448e-01
6.45654229034650e+02	5.71443084576093e-02,-2.32421986865513e-01
6.60693448007591e+02	5.47071489422765e-02,-2.27718503131553e-01
6.76082975391976e+02	5.23678892626944e-02,-2.23085673599371e-01
6.91830970918931e+02	5.01230805561186e-02,-2.18524036782129e-01
7.07945784384132e+02	4.79693546009387e-02,-2.14034003877050e-01
7.24435960074984e+02	4.59034256115091e-02,-2.09615866631330e-01
7.41310241300911e+02	4.39220916050752e-02,-2.05269804943704e-01
7.58577575029177e+02	4.20222353762237e-02,-2.00995894193039e-01
7.76247116628685e+02	4.02008251130993e-02,-1.96794112287829e-01
7.94328234724275e+02	3.84549146874932e-02,-1.92664346432843e-01
8.12830516164092e+02	3.67816436497098e-02,-1.88606399611166e-01
8.31763771102664e+02	3.51782369569238e-02,-1.84619996781750e-01
8.51138038202369e+02	3.36420044624896e-02,-1.80704790794102e-01
8.70963589956073e+02	3.21703401917066e-02,-1.76860368023170e-01
8.91250938133738e+02	3.07607214278488e-02,-1.73086253728667e-01
9.12010839355902e+02	2.94107076309715e-02,-1.69381917144038e-01
9.33254300796983e+02	2.81179392099700e-02,-1.65746776301197e-01
9.54992586021428e+02	2.68801361673397e-02,-1.62180202597796e-01
9.77237220955802e+02	2.56950966340851e-02,-1.58681525114432e-01
9.99999999999991e+02	2.45606953115113e-02,-1.55250034689555e-01
1.02329299228075e+03	2.34748818344900e-02,-1.51884987760315e-01
1.04712854805089e+03	2.24356790703236e-02,-1.48585609977724e-01
1.07151930523760e+03	2.14411813655306e-02,-1.45351099604739e-01
1.09647819614318e+03	2.04895527521067e-02,-1.42180630705977e-01
1.12201845430195e+03	1.95790251236548e-02,-1.39073356137743e-01
1.14815362149687e+03	1.87078963906362e-02,-1.36028410347124e-01
1.17489755493952e+03	1.78745286233864e-02,-1.33044911988727e-01
1.20226443461740e+03	1.70773461903639e-02,-1.30121966367606e-01
1.23026877081237e+03	1.63148338985130e-02,-1.27258667716723e-01
1.25892541179416e+03	1.55855351417652e-02,-1.24454101317143e-01
1.28824955169312e+03	1.48880500629527e-02,-1.21707345468942e-01
1.31825673855640e+03	1.42210337340713e-02,-1.19017473320587e-01
1.34896288259164e+03	1.35831943588154e-02,-1.16383554564324e-01
1.38038426460287e+03	1.29732915011286e-02,-1.13804657004838e-01
1.41253754462274e+03	1.23901343428605e-02,-1.11279848008216e-01
1.44543977074591e+03	1.18325799731330e-02,-1.08808195837963e-01
1.47910838816819e+03	1.12995317117555e-02,-1.06388770884561e-01
1.51356124843619e+03	1.07899374685246e-02,-1.04020646794788e-01
1.54881661891247e+03	1.03027881399018e-02,-1.01702901506769e-01
1.58489319246110e+03	9.83711604441339e-03,-9.94346181964222e-02
1.62181009735891e+03	9.39199339763942e-03,-9.72148861407453e-02
1.65958690743754e+03	8.96653082751648e-03,-9.50428015031078e-02
1.69824365246173e+03	8.55987593048125e-03,-9.29174680454640e-02
1.73780082874936e+03	8.17121186866594e-03,-9.08379977721678e-02
1.77827941003891e+03	7.79975600834222e-03,-8.88035115098128e-02
1.81970085860997e+03	7.44475859942618e-03,-8.68131394273173e-02
1.86208713666285e+03	7.10550149601469e-03,-8.48660215002185e-02
1.90546071796323e+03	6.78129691752575e-03,-8.29613079229517e-02
1.94984459975803e+03	6.47148625001856e-03,-8.10981594726722e-02
1.99526231496886e+03	6.17543888726772e-03,-7.92757478279733e-02
2.04173794466951e+03	5.89255111086171e-03,-7.74932558456779e-02
2.08929613085402e+03	5.62224500877934e-03,-7.57498777986831e-02
2.13796208950221e+03	5.36396743162913e-03,-7.40448195776746e-02
2.18776162394953e+03	5.11718898584814e-03,-7.23772988593536e-02
2.23872113856832e+03	4.88140306297212e-03,-7.07465452436688e-02
2.29086765276775e+03	4.65612490419992e-03,-6.91518003623854e-02
2.34422881531990e+03	4.44089069928588e-03,-6.75923179611930e-02
2.39883291901947e+03	4.23525671900674e-03,-6.60673639573994e-02
2.45470891568501e+03	4.03879848010804e-03,-6.45762164751553e-02
2.51188643150955e+03	3.85110994201616e-03,-6.31181658600018e-02
2.57039578276884e+03	3.67180273420721e-03,-6.16925146744475e-02
2.63026799189535e+03	3.50050541344827e-03,-6.02985776761480e-02
2.69153480392689e+03	3.33686274991607e-03,-5.89356817801745e-02
2.75422870333814e+03	3.18053504132531e-03,-5.76031660067513e-02
2.81838293126442e+03	3.03119745408606e-03,-5.63003814157568e-02
2.88403150312658e+03	2.88853939072732e-03,-5.50266910291881e-02
2.95120922666635e+03	2.75226388256396e-03,-5.37814697427175e-02
3.01995172040198e+03	2.62208700680907e-03,-5.25641042273873e-02
3.09029543251356e+03	2.49773732730373e-03,-5.13739928224130e-02
3.16227766016835e+03	2.37895535799076e-03,-5.02105454200071e-02
3.23593656929625e+03	2.26549304829710e-03,-4.90731833430666e-02
3.31131121482588e+03	2.15711328969690e-03,-4.79613392165036e-02
3.38844156139199e+03	2.05358944264536e-03,-4.68744568329507e-02
3.46736850452528e+03	1.95470488301763e-03,-4.58119910135177e-02
3.54813389233572e+03	1.86025256759220e-03,-4.47734074642165e-02
3.63078054770097e+03	1.77003461753399e-03,-4.37581826286462e-02
3.71535229097168e+03	1.68386191943171e-03,-4.27658035374637e-02
3.80189396320557e+03	1.60155374302766e-03,-4.17957676551444e-02
3.89045144994276e+03	1.52293737519681e-03,-4.08475827244826e-02
3.98107170553493e+03	1.44784776932496e-03,-3.99207666092617e-02
4.07380277804108e+03	1.37612720963475e-03,-3.90148471354779e-02
4.16869383470331e+03	1.30762498972898e-03,-3.81293619314821e-02
4.26579518801588e+03	1.24219710496977e-03,-3.72638582673612e-02
4.36515832240161e+03	1.17970595791040e-03,-3.64178928938707e-02
4.46683592150958e+03	1.12002007643082e-03,-3.55910318811897e-02
4.57088189614870e+03	1.06301384397327e-03,-3.47828504577558e-02
4.67735141287193e+03	1.00856724138858e-03,-3.39929328494115e-02
4.78630092322633e+03	9.56565599961154e-04,-3.32208721190729e-02
4.89778819368441e+03	9.06899365083009e-04,-3.24662700071171e-02
5.01187233627267e+03	8.59463870202861e-04,-3.17287367726592e-02
5.12861383991359e+03	8.14159120554327e-04,-3.10078910358835e-02
5.24807460249767e+03	7.70889586325384e-04,-3.03033596215673e-02
5.37031796370247e+03	7.29564004801952e-04,-2.96147774039321e-02
5.49540873857618e+03	6.90095191191846e-04,-2.89417871529340e-02
5.62341325190343e+03	6.52399857665703e-04,-2.82840393821032e-02
5.75439937337150e+03	6.16398440330500e-04,-2.76411921980201e-02
5.88843655355582e+03	5.82014933799273e-04,-2.70129111515155e-02
6.02559586074351e+03	5.49176732991219e-04,-2.63988690906646e-02
6.16595001861475e+03	5.17814481894995e-04,-2.57987460156405e-02
6.30957344480186e+03	4.87861928997650e-04,-2.52122289354822e-02
6.45654229034648e+03	4.59255789024611e-04,-2.46390117268256e-02
6.60693448007588e+03	4.31935610832147e-04,-2.40787949946380e-02
6.76082975391974e+03	4.05843651081064e-04,-2.35312859349907e-02
6.91830970918928e+03	3.80924753489244e-04,-2.29961981998983e-02
7.07945784384129e+03	3.57126233464467e-04,-2.24732517642463e-02
7.24435960074981e+03	3.34397767790714e-04,-2.19621727948272e-02
7.41310241300908e+03	3.12691289208779e-04,-2.14626935214951e-02
7.58577575029174e+03	2.91960885682122e-04,-2.09745521104498e-02
7.76247116628682e+03	2.72162704078579e-04,-2.04974925396546e-02
7.94328234724272e+03	2.53254858204776e-04,-2.00312644763875e-02
8.12830516164089e+03	2.35197340864959e-04,-1.95756231569261e-02
8.31763771102661e+03	2.17951939808280e-04,-1.91303292683596e-02
8.51138038202366e+03	2.01482157485656e-04,-1.86951488325191e-02
8.70963589956070e+03	1.85753134297510e-04,-1.82698530920184e-02
8.91250938133734e+03	1.70731575290864e-04,-1.78542183983903e-02
9.12010839355898e+03	1.56385680132591e-04,-1.74480261023040e-02
9.33254300796979e+03	1.42685076172351e-04,-1.70510624458488e-02
9.54992586021424e+03	1.29600754500536e-04,-1.66631184568639e-02
9.77237220955798e+03	1.17105008872987e-04,-1.62839898452949e-02
9.99999999999987e+03	1.05171377310724e-04,-1.59134769015577e-02
1.02329299228074e+04	9.37745863728792e-05,-1.55513843968843e-02
1.04712854805089e+04	8.28904978492900e-05,-1.51975214856311e-02
1.07151930523759e+04	7.24960578976437e-05,-1.48517016095227e-02
1.09647819614317e+04	6.25692484044894e-05,-1.45137424038069e-02
1.12201845430195e+04	5.30890405220474e-05,-1.41834656052955e-02
1.14815362149687e+04	4.40353503107880e-05,-1.38606969622653e-02
1.17489755493951e+04	3.53889963494945e-05,-1.35452661461902e-02
1.20226443461740e+04	2.71316592477371e-05,-1.32370066652806e-02
1.23026877081237e+04	1.92458429303782e-05,-1.29357557797984e-02
1.25892541179415e+04	1.17148377354287e-05,-1.26413544191243e-02
