Freq.	V(n001)
5.88843655355588e+00	9.98658493865700e-01,-3.69548669363045e-02
6.02559586074356e+00	9.98594149013126e-01,-3.78132202729849e-02
6.16595001861481e+00	9.98526780565964e-01,-3.86913933438056e-02
6.30957344480192e+00	9.98456246881816e-01,-3.95898354155766e-02
6.45654229034654e+00	9.98382399725103e-01,-4.05090053385585e-02
6.60693448007594e+00	9.98305083964225e-01,-4.14493717072819e-02
6.76082975391980e+00	9.98224137255213e-01,-4.24114130207204e-02
6.91830970918935e+00	9.98139389711276e-01,-4.33956178414989e-02
7.07945784384136e+00	9.98050663557713e-01,-4.44024849538008e-02
7.24435960074988e+00	9.97957772771521e-01,-4.54325235195775e-02
7.41310241300916e+00	9.97860522705126e-01,-4.64862532326653e-02
7.58577575029182e+00	9.97758709693554e-01,-4.75642044703581e-02
7.76247116628690e+00	9.97652120644406e-01,-4.86669184419539e-02
7.94328234724279e+00	9.97540532609921e-01,-4.97949473337560e-02
8.12830516164097e+00	9.97423712340437e-01,-5.09488544499678e-02
8.31763771102669e+00	9.97301415818514e-01,-5.21292143488601e-02
8.51138038202374e+00	9.97173387772972e-01,-5.33366129735768e-02
8.70963589956078e+00	9.97039361172069e-01,-5.45716477768454e-02
8.91250938133743e+00	9.96899056695036e-01,-5.58349278388489e-02
9.12010839355907e+00	9.96752182181157e-01,-5.71270739774276e-02
9.33254300796988e+00	9.96598432055558e-01,-5.84487188497314e-02
9.54992586021433e+00	9.96437486730884e-01,-5.98005070443722e-02
9.77237220955808e+00	9.96269011983970e-01,-6.11830951630533e-02
9.99999999999997e+00	9.96092658306659e-01,-6.25971518905856e-02
1.02329299228075e+01	9.95908060229856e-01,-6.40433580521133e-02
1.04712854805090e+01	9.95714835619934e-01,-6.55224066562895e-02
1.07151930523760e+01	9.95512584946562e-01,-6.70350029230513e-02
1.09647819614318e+01	9.95300890521057e-01,-6.85818642945520e-02
1.12201845430196e+01	9.95079315704325e-01,-7.01637204277106e-02
1.14815362149688e+01	9.94847404083469e-01,-7.17813131667084e-02
1.17489755493953e+01	9.94604678616156e-01,-7.34353964936929e-02
1.20226443461741e+01	9.94350640741819e-01,-7.51267364557813e-02
1.23026877081238e+01	9.94084769458792e-01,-7.68561110663682e-02
1.25892541179416e+01	9.93806520366517e-01,-7.86243101785841e-02
1.28824955169313e+01	9.93515324671930e-01,-8.04321353286253e-02
1.31825673855640e+01	9.93210588159232e-01,-8.22803995465201e-02
1.34896288259165e+01	9.92891690122226e-01,-8.41699271317446e-02
1.38038426460288e+01	9.92557982258492e-01,-8.61015533909395e-02
1.41253754462275e+01	9.92208787524700e-01,-8.80761243347951e-02
1.44543977074592e+01	9.91843398952440e-01,-9.00944963310222e-02
1.47910838816820e+01	9.91461078424024e-01,-9.21575357101006e-02
1.51356124843620e+01	9.91061055407788e-01,-9.42661183203257e-02
1.54881661891248e+01	9.90642525652558e-01,-9.64211290284720e-02
1.58489319246111e+01	9.90204649841012e-01,-9.86234611621609e-02
1.62181009735892e+01	9.89746552201860e-01,-1.00874015889818e-01
1.65958690743755e+01	9.89267319080864e-01,-1.03173701533870e-01
1.69824365246174e+01	9.88765997470936e-01,-1.05523432812583e-01
1.73780082874937e+01	9.88241593501695e-01,-1.07924130005736e-01
1.77827941003892e+01	9.87693070889135e-01,-1.10376718039029e-01
1.81970085860998e+01	9.87119349346246e-01,-1.12882125481909e-01
1.86208713666286e+01	9.86519302955720e-01,-1.15441283453212e-01
1.90546071796324e+01	9.85891758506183e-01,-1.18055124428760e-01
1.94984459975804e+01	9.85235493793681e-01,-1.20724580944807e-01
1.99526231496887e+01	9.84549235890549e-01,-1.23450584190919e-01
2.04173794466952e+01	9.83831659384178e-01,-1.26234062485639e-01
2.08929613085403e+01	9.83081384588605e-01,-1.29075939628023e-01
2.13796208950222e+01	9.82296975732362e-01,-1.31977133117845e-01
2.18776162394954e+01	9.81476939126535e-01,-1.34938552237039e-01
2.23872113856833e+01	9.80619721317523e-01,-1.37961095984712e-01
2.29086765276776e+01	9.79723707229639e-01,-1.41045650857809e-01
2.34422881531991e+01	9.78787218303349e-01,-1.44193088469312e-01
2.39883291901948e+01	9.77808510635663e-01,-1.47404262995691e-01
2.45470891568502e+01	9.76785773129980e-01,-1.50680008445106e-01
2.51188643150957e+01	9.75717125663537e-01,-1.54021135737820e-01
2.57039578276885e+01	9.74600617281499e-01,-1.57428429590098e-01
2.63026799189537e+01	9.73434224427707e-01,-1.60902645192899e-01
2.69153480392690e+01	9.72215849223122e-01,-1.64444504676647e-01
2.75422870333815e+01	9.70943317804140e-01,-1.68054693353425e-01
2.81838293126444e+01	9.69614378734040e-01,-1.71733855728134e-01
2.88403150312659e+01	9.68226701502181e-01,-1.75482591270298e-01
2.95120922666637e+01	9.66777875126752e-01,-1.79301449938602e-01
3.01995172040200e+01	9.65265406878346e-01,-1.83190927450562e-01
3.09029543251358e+01	9.63686721142976e-01,-1.87151460290377e-01
3.16227766016837e+01	9.62039158444754e-01,-1.91183420448534e-01
3.23593656929627e+01	9.60319974649893e-01,-1.95287109887647e-01
3.31131121482590e+01	9.58526340375390e-01,-1.99462754729885e-01
3.38844156139201e+01	9.56655340627323e-01,-2.03710499162525e-01
3.46736850452530e+01	9.54703974695439e-01,-2.08030399059391e-01
3.54813389233574e+01	9.52669156332341e-01,-2.12422415317562e-01
3.63078054770100e+01	9.50547714247339e-01,-2.16886406910332e-01
3.71535229097171e+01	9.48336392946712e-01,-2.21422123659470e-01
3.80189396320559e+01	9.46031853953767e-01,-2.26029198731966e-01
3.89045144994279e+01	9.43630677443727e-01,-2.30707140868997e-01
3.98107170553495e+01	9.41129364330018e-01,-2.35455326357515e-01
4.07380277804111e+01	9.38524338839901e-01,-2.40272990758000e-01
4.16869383470333e+01	9.35811951618757e-01,-2.45159220405241e-01
4.26579518801591e+01	9.32988483403377e-01,-2.50112943702711e-01
4.36515832240164e+01	9.30050149305550e-01,-2.55132922235034e-01
4.46683592150961e+01	9.26993103747834e-01,-2.60217741727550e-01
4.57088189614873e+01	9.23813446093764e-01,-2.65365802886403e-01
4.67735141287196e+01	9.20507227014653e-01,-2.70575312157809e-01
4.78630092322636e+01	9.17070455634732e-01,-2.75844272450313e-01
4.89778819368444e+01	9.13499107495419e-01,-2.81170473869463e-01
5.01187233627270e+01	9.09789133378033e-01,-2.86551484520283e-01
5.12861383991362e+01	9.05936469022192e-01,-2.91984641438935e-01
5.24807460249770e+01	9.01937045774416e-01,-2.97467041721342e-01
5.37031796370250e+01	8.97786802197935e-01,-3.02995533922978e-01
5.49540873857622e+01	8.93481696670483e-01,-3.08566709810534e-01
5.62341325190346e+01	8.89017720991689e-01,-3.14176896552770e-01
5.75439937337154e+01	8.84390915015658e-01,-3.19822149444265e-01
5.88843655355586e+01	8.79597382317304e-01,-3.25498245262066e-01
6.02559586074355e+01	8.74633306892963e-01,-3.31200676361227e-01
6.16595001861479e+01	8.69494970886779e-01,-3.36924645620741e-01
6.30957344480190e+01	8.64178773324168e-01,-3.42665062356373e-01
6.45654229034652e+01	8.58681249822486e-01,-3.48416539321113e-01
6.60693448007593e+01	8.52999093236743e-01,-3.54173390917400e-01
6.76082975391978e+01	8.47129175184945e-01,-3.59929632747483e-01
6.91830970918933e+01	8.41068568383331e-01,-3.65678982629432e-01
7.07945784384134e+01	8.34814569706728e-01,-3.71414863205852e-01
7.24435960074986e+01	8.28364723873262e-01,-3.77130406270482e-01
7.41310241300914e+01	8.21716847636248e-01,-3.82818458933958e-01
7.58577575029180e+01	8.14869054349083e-01,-3.88471591744344e-01
7.76247116628688e+01	8.07819778751855e-01,-3.94082108870097e-01
7.94328234724277e+01	8.00567801811222e-01,-3.99642060443030e-01
8.12830516164095e+01	7.93112275428357e-01,-4.05143257146164e-01
8.31763771102667e+01	7.85452746813591e-01,-4.10577287116363e-01
8.51138038202372e+01	7.77589182311097e-01,-4.15935535214213e-01
8.70963589956076e+01	7.69521990443304e-01,-4.21209204693210e-01
8.91250938133741e+01	7.61252043932449e-01,-4.26389341278101e-01
9.12010839355905e+01	7.52780700446816e-01,-4.31466859637083e-01
9.33254300796986e+01	7.44109821811792e-01,-4.36432572205541e-01
9.54992586021431e+01	7.35241791421363e-01,-4.41277220290037e-01
9.77237220955805e+01	7.26179529584584e-01,-4.45991507350461e-01
9.99999999999995e+01	7.16926506544034e-01,-4.50566134326580e-01
1.02329299228075e+02	7.07486752909845e-01,-4.54991836842305e-01
1.04712854805089e+02	6.97864867263618e-01,-4.59259424088254e-01
1.07151930523760e+02	6.88066020701722e-01,-4.63359819150436e-01
1.09647819614318e+02	6.78095958107226e-01,-4.67284100521166e-01
1.12201845430196e+02	6.67960995963879e-01,-4.71023544498296e-01
1.14815362149688e+02	6.57668016554352e-01,-4.74569668150846e-01
1.17489755493952e+02	6.47224458417767e-01,-4.77914272504425e-01
1.20226443461741e+02	6.36638302978586e-01,-4.81049485578374e-01
1.23026877081237e+02	6.25918057299091e-01,-4.83967804889834e-01
1.25892541179416e+02	6.15072732951226e-01,-4.86662139027709e-01
1.28824955169313e+02	6.04111821049139e-01,-4.89125847892899e-01
1.31825673855640e+02	5.93045263530995e-01,-4.91352781200360e-01
1.34896288259165e+02	5.81883420826678e-01,-4.93337314843868e-01
1.38038426460288e+02	5.70637036095811e-01,-4.95074384736005e-01
1.41253754462275e+02	5.59317196267374e-01,-4.96559517754009e-01
1.44543977074592e+02	5.47935290157037e-01,-4.97788859446405e-01
1.47910838816820e+02	5.36502963980142e-01,-4.98759198185834e-01
1.51356124843620e+02	5.25032074616352e-01,-4.99467985489539e-01
1.54881661891247e+02	5.13534641015418e-01,-4.99913352270058e-01
1.58489319246110e+02	5.02022794161377e-01,-5.00094120824355e-01
1.62181009735892e+02	4.90508726034492e-01,-5.00009812418748e-01
1.65958690743755e+02	4.79004638025537e-01,-4.99660650378922e-01
1.69824365246173e+02	4.67522689265471e-01,-4.99047558647960e-01
1.73780082874936e+02	4.56074945334814e-01,-4.98172155829736e-01
1.77827941003891e+02	4.44673327811293e-01,-4.97036744788932e-01
1.81970085860997e+02	4.33329565101283e-01,-4.95644297931748e-01
1.86208713666286e+02	4.22055144981240e-01,-4.93998438341519e-01
1.90546071796323e+02	4.10861269249311e-01,-4.92103416990538e-01
1.94984459975803e+02	3.99758810855800e-01,-4.89964086292297e-01
1.99526231496887e+02	3.88758273845019e-01,-4.87585870296088e-01
2.04173794466952e+02	3.77869756399943e-01,-4.84974731858836e-01
2.08929613085403e+02	3.67102917237820e-01,-4.82137137155206e-01
2.13796208950222e+02	3.56466945558198e-01,-4.79080017907746e-01
2.18776162394954e+02	3.45970534697543e-01,-4.75810731732615e-01
2.23872113856832e+02	3.35621859596486e-01,-4.72337021004146e-01
2.29086765276776e+02	3.25428558137981e-01,-4.68666970642923e-01
2.34422881531991e+02	3.15397716368610e-01,-4.64808965227334e-01
2.39883291901947e+02	3.05535857570776e-01,-4.60771645818532e-01
2.45470891568501e+02	2.95848935111970e-01,-4.56563866873512e-01
2.51188643150956e+02	2.86342328959443e-01,-4.52194653601054e-01
2.57039578276885e+02	2.77020845713682e-01,-4.47673160091964e-01
2.63026799189536e+02	2.67888721984256e-01,-4.43008628527928e-01
2.69153480392690e+02	2.58949630905552e-01,-4.38210349744023e-01
2.75422870333815e+02	2.50206691568421e-01,-4.33287625388798e-01
2.81838293126443e+02	2.41662481127201e-01,-4.28249731893288e-01
2.88403150312659e+02	2.33319049329051e-01,-4.23105886427554e-01
2.95120922666637e+02	2.25177935204554e-01,-4.17865214990437e-01
3.01995172040200e+02	2.17240185654474e-01,-4.12536722746072e-01
3.09029543251357e+02	2.09506375667649e-01,-4.07129266689396e-01
3.16227766016836e+02	2.01976629908050e-01,-4.01651530693393e-01
3.23593656929626e+02	1.94650645415524e-01,-3.96112002962889e-01
3.31131121482589e+02	1.87527715173870e-01,-3.90518955894018e-01
3.38844156139200e+02	1.80606752311107e-01,-3.84880428315042e-01
3.46736850452529e+02	1.73886314710262e-01,-3.79204210063199e-01
3.54813389233573e+02	1.67364629823530e-01,-3.73497828833778e-01
3.63078054770099e+02	1.61039619498676e-01,-3.67768539221660e-01
3.71535229097170e+02	1.54908924643018e-01,-3.62023313862108e-01
3.80189396320558e+02	1.48969929567506e-01,-3.56268836566543e-01
3.89045144994278e+02	1.43219785870522e-01,-3.50511497340323e-01
3.98107170553494e+02	1.37655435737946e-01,-3.44757389163113e-01
4.07380277804110e+02	1.32273634552976e-01,-3.39012306407815e-01
4.16869383470332e+02	1.27070972725094e-01,-3.33281744771521e-01
4.26579518801589e+02	1.22043896663067e-01,-3.27570902590982e-01
4.36515832240163e+02	1.17188728831511e-01,-3.21884683415606e-01
4.46683592150960e+02	1.12501686844110e-01,-3.16227699712945e-01
4.57088189614872e+02	1.07978901559253e-01,-3.10604277584569e-01
4.67735141287195e+02	1.03616434155531e-01,-3.05018462374189e-01
4.78630092322635e+02	9.94102921748639e-02,-2.99474025054650e-01
4.89778819368442e+02	9.53564445307837e-02,-2.93974469285714e-01
5.01187233627268e+02	9.14508354874696e-02,-2.88523039040448e-01
5.12861383991361e+02	8.76893976228092e-02,-2.83122726704142e-01
5.24807460249769e+02	8.40680637949856e-02,-2.77776281556136e-01
5.37031796370249e+02	8.05827781375020e-02,-2.72486218551439e-01
5.49540873857620e+02	7.72295061123143e-02,-2.67254827325559e-01
5.62341325190345e+02	7.40042436544162e-02,-2.62084181352440e-01
5.75439937337152e+02	7.09030254440497e-02,-2.56976147191835e-01
5.88843655355584e+02	6.79219323453452e-02,-2.51932393768554e-01
6.02559586074353e+02	6.50570980515886e-02,-2.46954401632052e-01
6.16595001861477e+02	6.23047149787300e-02,-2.42043472150453e-01
6.30957344480188e+02	5.96610394489378e-02,-2.37200736598644e-01
6.45654229034650e+02	5.71223962067384e-02,-2.32427165105020e-01
6.60693448007591e+02	5.46851823095636e-02,-2.27723575426399e-01
6.76082975391976e+02	5.23458704344804e-02,-2.23090641524926e-01
6.91830970918931e+02	5.01010116415731e-02,-2.18528901925092e-01
7.07945784384132e+02	4.79472376338714e-02,-2.14038767832615e-01
7.24435960074984e+02	4.58812625522480e-02,-2.09620531000516e-01
7.41310241300911e+02	4.38998843423343e-02,-2.05274371330863e-01
7.58577575029177e+02	4.19999857290153e-02,-2.01000364203531e-01
7.76247116628685e+02	4.01785348326473e-02,-1.96798487525845e-01
7.94328234724275e+02	3.84325854591763e-02,-1.92668628499382e-01
8.12830516164092e+02	3.67592770949563e-02,-1.88610590102162e-01
8.31763771102664e+02	3.51558346351577e-02,-1.84624097286327e-01
8.51138038202369e+02	3.36195678730243e-02,-1.80708802892970e-01
8.70963589956073e+02	3.21478707756202e-02,-1.76864293287141e-01
8.91250938133738e+02	3.07382205698691e-02,-1.73090093717292e-01
9.12010839355902e+02	2.93881766612889e-02,-1.69385673404357e-01
9.33254300796983e+02	2.80953794060955e-02,-1.65750450366594e-01
9.54992586021428e+02	2.68575487558362e-02,-1.62183795986964e-01
9.77237220955802e+02	2.56724827923648e-02,-1.58685039330416e-01
9.99999999999991e+02	2.45380561695145e-02,-1.55253471218906e-01
1.02329299228075e+03	2.34522184763748e-02,-1.51888348072319e-01
1.04712854805089e+03	2.24129925361047e-02,-1.48588895523707e-01
1.07151930523760e+03	2.14184726526880e-02,-1.45354311817457e-01
1.09647819614318e+03	2.04668228171411e-02,-1.42183770999070e-01
1.12201845430195e+03	1.95562748835763e-02,-1.39076425905260e-01
1.14815362149687e+03	1.86851267244664e-02,-1.36031410963106e-01
1.17489755493952e+03	1.78517403735960e-02,-1.33047844806847e-01
1.20226443461740e+03	1.70545401642557e-02,-1.30124832720868e-01
1.23026877081237e+03	1.62920108695924e-02,-1.27261468917207e-01
1.25892541179416e+03	1.55626958510137e-02,-1.24456838655798e-01
1.28824955169312e+03	1.48651952201256e-02,-1.21710020215423e-01
1.31825673855640e+03	1.41981640189055e-02,-1.19020086723134e-01
1.34896288259164e+03	1.35603104222330e-02,-1.16386107849673e-01
1.38038426460287e+03	1.29503939663807e-02,-1.13807151378172e-01
1.41253754462274e+03	1.23672238066230e-02,-1.11282284653146e-01
1.44543977074591e+03	1.18096570066029e-02,-1.08810575916535e-01
1.47910838816819e+03	1.12765968616639e-02,-1.06391095537293e-01
1.51356124843619e+03	1.07669912581197e-02,-1.04022917140737e-01
1.54881661891247e+03	1.02798310699383e-02,-1.01705118643609e-01
1.58489319246110e+03	9.81414859405487e-03,-9.94367832005525e-02
1.62181009735891e+03	9.36901602536568e-03,-9.72170000674107e-02
1.65958690743754e+03	8.94354397197489e-03,-9.50448653865407e-02
1.69824365246173e+03	8.53688001131888e-03,-9.29194828990397e-02
1.73780082874936e+03	8.14820728730754e-03,-9.08399645885746e-02
1.77827941003891e+03	7.77674314876710e-03,-8.88054312612334e-02
1.81970085860997e+03	7.42173782889606e-03,-8.68150130656223e-02
1.86208713666285e+03	7.08247316578932e-03,-8.48678499571682e-02
1.90546071796323e+03	6.75826136352467e-03,-8.29630921104086e-02
1.94984459975803e+03	6.44844379350196e-03,-8.10999002828182e-02
1.99526231496886e+03	6.15238983542269e-03,-7.92774461335378e-02
2.04173794466951e+03	5.86949575742896e-03,-7.74949125001674e-02
2.08929613085402e+03	5.59918363461650e-03,-7.57514936366174e-02
2.13796208950221e+03	5.34090030528355e-03,-7.40463954148257e-02
2.18776162394953e+03	5.09411636407448e-03,-7.23788354929893e-02
2.23872113856832e+03	4.85832519123152e-03,-7.07480434527989e-02
2.29086765276775e+03	4.63304201714818e-03,-6.91532609080086e-02
2.34422881531990e+03	4.41780302128421e-03,-6.75937415865429e-02
2.39883291901947e+03	4.21216446449835e-03,-6.60687513881980e-02
2.45470891568501e+03	4.01570185412379e-03,-6.45775684198574e-02
2.51188643150955e+03	3.82800914052775e-03,-6.31194830100478e-02
2.57039578276884e+03	3.64869794455176e-03,-6.16937977045095e-02
2.63026799189535e+03	3.47739681470033e-03,-6.02998272443773e-02
2.69153480392689e+03	3.31375051325680e-03,-5.89368985284467e-02
2.75422870333814e+03	3.15741933036034e-03,-5.76043505609114e-02
2.81838293126442e+03	3.00807842523734e-03,-5.63015343858576e-02
2.88403150312658e+03	2.86541719348934e-03,-5.50278130097323e-02
2.95120922666635e+03	2.72913865983523e-03,-5.37825613128931e-02
3.01995172040198e+03	2.59895889519092e-03,-5.25651659512999e-02
3.09029543251356e+03	2.47460645737680e-03,-5.13750252493166e-02
3.16227766016835e+03	2.35582185456978e-03,-5.02115490845315e-02
3.23593656929625e+03	2.24235703070704e-03,-4.90741587654399e-02
3.31131121482588e+03	2.13397487202182e-03,-4.79622869027716e-02
3.38844156139199e+03	2.03044873390428e-03,-4.68753772751951e-02
3.46736850452528e+03	1.93156198748488e-03,-4.58128846900644e-02
3.54813389233572e+03	1.83710758494706e-03,-4.47742748398459e-02
3.63078054770097e+03	1.74688764308001e-03,-4.37590241547965e-02
3.71535229097168e+03	1.66071304428418e-03,-4.27666196524302e-02
3.80189396320557e+03	1.57840305433879e-03,-4.17965587842740e-02
3.89045144994276e+03	1.49978495630032e-03,-4.08483492803652e-02
3.98107170553493e+03	1.42469369992900e-03,-3.99215089919158e-02
4.07380277804108e+03	1.35297156596132e-03,-3.90155657325336e-02
4.16869383470331e+03	1.28446784472853e-03,-3.81300571183563e-02
4.26579518801588e+03	1.21903852840734e-03,-3.72645304074320e-02
4.36515832240161e+03	1.15654601655715e-03,-3.64185423386440e-02
4.46683592150958e+03	1.09685883417376e-03,-3.55916589704637e-02
4.57088189614870e+03	1.03985136197501e-03,-3.47834555197784e-02
4.67735141287193e+03	9.85403578188777e-04,-3.39935162010353e-02
4.78630092322633e+03	9.33400811625298e-04,-3.32214340659037e-02
4.89778819368441e+03	8.83733505296710e-04,-3.24668108436586e-02
5.01187233627267e+03	8.36296990400724e-04,-3.17292567824529e-02
5.12861383991359e+03	7.90991270011257e-04,-3.10083904916439e-02
5.24807460249767e+03	7.47720812279666e-04,-3.03038387853118e-02
5.37031796370247e+03	7.06394352544461e-04,-2.96152365271068e-02
5.49540873857618e+03	6.66924704151223e-04,-2.89422264765351e-02
5.62341325190343e+03	6.29228577525910e-04,-2.82844591367921e-02
5.75439937337150e+03	5.93226407085453e-04,-2.76415926042362e-02
5.88843655355582e+03	5.58842185856677e-04,-2.70132924195822e-02
6.02559586074351e+03	5.26003307253350e-04,-2.63992314208915e-02
6.16595001861475e+03	4.94640413836337e-04,-2.57990895984209e-02
6.30957344480186e+03	4.64687252732970e-04,-2.52125539513859e-02
6.45654229034648e+03	4.36080537387373e-04,-2.46393183466871e-02
6.60693448007588e+03	4.08759815433793e-04,-2.40790833796399e-02
6.76082975391974e+03	3.82667342380924e-04,-2.35315562367426e-02
6.91830970918928e+03	3.57747960875218e-04,-2.29964505605107e-02
7.07945784384129e+03	3.33948985295233e-04,-2.24734863164008e-02
7.24435960074981e+03	3.11220091468709e-04,-2.19623896618408e-02
7.41310241300908e+03	2.89513211221541e-04,-2.14628928173812e-02
7.58577575029174e+03	2.68782431658201e-04,-2.09747339399739e-02
7.76247116628682e+03	2.48983898874611e-04,-2.04976569983852e-02
7.94328234724272e+03	2.30075725934904e-04,-2.00314116507430e-02
8.12830516164089e+03	2.12017904922098e-04,-1.95757531242172e-02
8.31763771102661e+03	1.94772222982764e-04,-1.91304420968263e-02
8.51138038202366e+03	1.78302181944185e-04,-1.86952445813641e-02
8.70963589956070e+03	1.62572921662973e-04,-1.82699318114352e-02
8.91250938133734e+03	1.47551146697952e-04,-1.78542801295873e-02
9.12010839355898e+03	1.33205056252719e-04,-1.74480708775240e-02
9.33254300796979e+03	1.19504277267263e-04,-1.70510902883835e-02
9.54992586021424e+03	1.06419800455283e-04,-1.66631293810639e-02
9.77237220955798e+03	9.39239192478981e-05,-1.62839838565760e-02
9.99999999999987e+03	8.19901713762127e-05,-1.59134539964012e-02
1.02329299228074e+04	7.05932831601266e-05,-1.55513445628342e-02
1.04712854805089e+04	5.97091161839425e-05,-1.51974647012858e-02
1.07151930523759e+04	4.93146164330786e-05,-1.48516278445218e-02
1.09647819614317e+04	3.93877656712074e-05,-1.45136516188146e-02
1.12201845430195e+04	2.99075349570401e-05,-1.41833577519784e-02
1.14815362149687e+04	2.08538403163720e-05,-1.38605719832657e-02
1.17489755493951e+04	1.22075003125191e-05,-1.35451239750951e-02
1.20226443461740e+04	3.95019558842343e-06,-1.32368472265856e-02
1.23026877081237e+04	-3.93556987182876e-06,-1.29355789888671e-02
